bet_id,created_at,turnover,payout_multiplier,user_id,game_name
WWGDRRVV686778,24/7/2025 2:26,49.28,0,6,Sweet mint
XKHQVCCM673261,24/7/2025 2:27,36.43,0,6,Sugar 1000
IBWUHDFF308371,24/7/2025 2:28,11.82,144.65,6,Sugar 1000
MORRAZRA905544,24/7/2025 2:30,128.34,41.86,6,Sugar 1000
HIQIWRHF570396,24/7/2025 2:31,23.57,0,6,Sweet mint
ZNJBCEAL728559,24/7/2025 2:31,139.88,0,6,Rainbow candy
MLZCSHZF311902,24/7/2025 2:32,40.26,155.36,6,Sugar 1000
EOJIRAHO587611,24/7/2025 2:33,95.18,0,6,Sweet mint
PWFWIPDC622905,24/7/2025 2:35,109.48,106.35,6,Sweet mint
MFQOIAVE481149,24/7/2025 2:36,145.08,0,6,Rainbow candy
PVTEJZGX948165,24/7/2025 2:38,16.95,0,6,Sweet mint
GIVJWWKS317807,24/7/2025 2:39,24.27,114.92,6,Sugar 1000
YKFZQLXD385395,24/7/2025 2:41,82.36,236.18,6,Sweet mint
OUPZDDGC495733,24/7/2025 2:42,141.73,0,6,Sugar 1000
QNRTXKJK609713,24/7/2025 2:43,23.77,0,6,Sugar 1000
ETYWDUXG356983,24/7/2025 2:44,81.45,0,6,Sugar 1000
ICYATYIU559310,24/7/2025 2:46,61.66,0,6,Sugar 1000
QOXVOPBC133569,24/7/2025 2:47,98.43,175.24,6,Rainbow candy
LKJGYFHB667844,24/7/2025 2:49,58.75,0,6,Sugar 1000
TKXRHAVL495442,24/7/2025 2:49,116.47,65.45,6,Rainbow candy
KZJBVZCQ241579,24/7/2025 2:49,32.87,43.26,6,Sugar 1000
EUCLEEQM276555,24/7/2025 2:51,34.55,0,6,Sugar 1000
AJPJDLRA231838,24/7/2025 2:51,87.15,0,6,Sweet mint
XKSDNEBV706465,24/7/2025 2:52,148.78,0,6,Sweet mint
NOGPSVHL903665,24/7/2025 2:53,54.69,0,6,Sweet mint
CHYJIWQL605423,24/7/2025 2:55,148.3,230.28,6,Sweet mint
XBYXSFCJ200079,24/7/2025 2:56,129.96,238.17,6,Sugar 1000
UAYPIAZN286964,24/7/2025 2:56,17.79,0,6,Rainbow candy
GHIGRUJR959260,24/7/2025 2:57,56.89,0,6,Rainbow candy
IQQLVNHK786086,24/7/2025 2:59,136.79,0,6,Sugar 1000
CLQWMPEJ748886,24/7/2025 3:01,121.63,0,6,Sugar 1000
MRGUJFUT637684,24/7/2025 3:02,22.94,0,6,Sweet mint
PKHNIUVP033711,24/7/2025 3:04,87.22,0,6,Sugar 1000
EFRQEGJK221708,24/7/2025 3:05,94.59,0,6,Sugar 1000
USBISNUD691381,24/7/2025 3:06,21.96,0,6,Sugar 1000
GMUVVPEE926421,24/7/2025 3:07,136.61,0,6,Sugar 1000
RHKPWKTG941269,24/7/2025 3:08,91.59,0,6,Rainbow candy
ANHWLPME556362,24/7/2025 3:10,57.47,0,6,Sweet mint
ZRTMKSLA573558,24/7/2025 3:12,128.4,208.14,6,Rainbow candy
IHUQYHET176914,24/7/2025 3:13,31.06,241.85,6,Sweet mint
BYNXLQRN047238,24/7/2025 3:13,149.11,0,6,Sweet mint
ZJHFIJTT303316,24/7/2025 3:14,115.4,0,6,Sugar 1000
GULPMZXE016400,24/7/2025 3:15,24.93,38.98,6,Sweet mint
MYYPKLWN166709,24/7/2025 3:16,140.74,0,6,Sweet mint
ELWLAZLX761784,24/7/2025 3:17,100.09,197.69,6,Sweet mint
ZLOTCWEO403413,24/7/2025 3:19,70.43,0,6,Sugar 1000
LSUTJNAK309715,24/7/2025 3:20,68.21,0,6,Sugar 1000
WSTLVNCO471289,24/7/2025 3:21,24.11,0,6,Rainbow candy
SADEPBMU611585,24/7/2025 3:21,13.44,154.06,6,Rainbow candy
WKOJCQMO628229,24/7/2025 3:22,7.03,74.91,6,Sugar 1000
BELSZPSU714879,25/4/2025 3:53,80.22,124.72,6,Rainbow candy
VRDAPVXZ934521,25/5/2025 18:43,139.19,0,6,Sweet mint
ZTXIJMFJ087580,26/2/2025 18:37,18.18,0,6,Sugar 1000
DRUJUFCC243922,27/3/2025 21:00,26.25,0,6,Sweet mint
WBSRUFCI613492,27/4/2025 1:48,129.16,0,6,Rainbow candy
MNGMOURC638293,28/8/2025 5:34,69.54,0,6,Rainbow candy
PCWEJGRO423875,29/6/2025 11:54,124.22,0,6,Sugar 1000
KGAFIWNH082754,29/7/2025 16:54,101.93,0,6,Sugar 1000
XPYIOXQZ015735,30/1/2025 5:12,23.9,0,6,Rainbow candy
TQCRTGPE961234,30/11/2024 17:02,106.87,153.51,6,Sweet mint
ZFHBUUML782890,30/12/2024 18:33,96.95,224.21,6,Sweet mint
UPTYANMO308459,30/7/2025 13:42,86.38,0,6,Sugar 1000
RSZMXWIE965236,30/7/2025 13:56,11.74,0,6,Rainbow candy
PNFAJKUF276261,31/1/2025 13:22,97.57,0,6,Sweet mint
TPRXAOBF458898,31/12/2024 10:21,139.21,142.36,6,Rainbow candy
MWVSLOAJ288067,31/7/2025 3:52,143.31,144.78,6,Sugar 1000
VUOOHBVX337162,1/6/2022 0:00:00,98.85,146.82,10,Rainbow candy
ODNJPFON147028,1/6/2022 0:01:00,59.2,0,10,Sugar 1000
WHZHBRFR337526,1/6/2022 0:03:00,104.82,0,10,Sweet mint
SEPQOFGT512657,1/6/2022 0:04:00,101.68,209.88,10,Sweet mint
IICKAGWB167379,1/6/2022 0:05:00,144.51,0,10,Sweet mint
KVFQERNP168978,1/6/2022 0:06:00,11.76,0,10,Rainbow candy
GOTDBWUV694298,1/6/2022 0:07:00,16.8,0,10,Sweet mint
FZKGUXQW231021,1/6/2022 0:08:00,82.77,0,10,Sugar 1000
AMHBHVRU988300,1/6/2022 0:08:00,33.29,0,10,Sweet mint
YNNKHCUH067276,1/6/2022 0:09:00,117.42,0,10,Sugar 1000
JCKRTNCF909829,1/6/2022 0:11:00,115.5,0,10,Rainbow candy
JXCCGRJC689452,1/6/2022 0:11:00,97.8,0,10,Sweet mint
QMKCKTKV660800,1/6/2022 0:12:00,83.05,0,10,Rainbow candy
HMFKDWOI902422,1/6/2022 0:13:00,36.89,0,10,Sugar 1000
TJYKJINH040356,1/6/2022 0:15:00,33.46,0,10,Rainbow candy
GKKSRPDI145703,1/6/2022 0:16:00,56.99,0,10,Rainbow candy
YADMWRBP176411,1/6/2022 0:17:00,103.58,0,10,Rainbow candy
HJYCQZZO603518,1/6/2022 0:19:00,57.81,0,10,Rainbow candy
HEDARVAW925784,1/6/2022 0:21:00,26.64,211.72,10,Rainbow candy
QNMOSYYJ616039,1/6/2022 0:21:00,34.74,98.72,10,Rainbow candy
OPTSYLSB126460,1/6/2022 0:23:00,17.8,0,10,Sugar 1000
VMCVVGYD865888,1/6/2022 0:24:00,130,0,10,Rainbow candy
RYEAKGSF610671,1/6/2022 0:26:00,37.96,0,10,Rainbow candy
RSHILHVS780762,1/6/2022 0:28:00,75.91,0,10,Sugar 1000
EIXAVIVI603693,1/6/2022 0:28:00,106.19,0,10,Sweet mint
WQUNYTWG259067,1/6/2022 0:28:00,64.95,46.51,10,Rainbow candy
SRIATWOB633775,1/6/2022 0:30:00,117.9,0,10,Sweet mint
JOIFDMBM009040,1/6/2022 0:31:00,83.69,151.47,10,Sweet mint
XNZPSSVB221458,1/6/2022 0:32:00,149.89,12.94,10,Sugar 1000
DWREOIRN940432,1/6/2022 0:32:00,68.1,68.89,10,Sweet mint
LKYLLDNO788112,1/6/2022 0:33:00,46.09,0,10,Sugar 1000
LOAWRZUD613331,1/6/2022 0:33:00,146.42,0,10,Rainbow candy
TIQMIVZK813163,1/6/2022 0:35:00,134.69,0,10,Rainbow candy
ZWWBQGKV699704,1/6/2022 0:36:00,111.92,0,10,Sugar 1000
QERCZPSW293457,1/6/2022 0:37:00,22.42,0,10,Sweet mint
VZBYMCCC044409,1/6/2022 0:38:00,73.92,0,10,Sugar 1000
VWFHVLRJ999643,1/6/2022 0:39:00,56.25,9.18,10,Rainbow candy
WMWFTPNJ909278,1/6/2022 0:40:00,9.31,0,10,Rainbow candy
LUIEDSBC091002,1/6/2022 0:42:00,123.58,0,10,Sugar 1000
KQKWQRVJ510786,1/6/2022 0:43:00,103.09,0,10,Rainbow candy
TXBPBRLX322275,1/6/2022 0:44:00,32.84,69.76,10,Rainbow candy
UBXOXGPY956957,1/6/2022 0:45:00,104.43,0,10,Sweet mint
JUCYJALI645859,1/6/2022 0:46:00,46.73,0,10,Sweet mint
CXEOOKPJ741432,1/6/2022 0:46:00,51.46,0,10,Sweet mint
GVGOJPXS862632,1/6/2022 0:46:00,103.36,0,10,Sugar 1000
TENGLKWT519441,1/6/2022 0:48:00,15.62,0,10,Rainbow candy
NKLEYBKU697875,1/6/2022 0:49:00,42.86,0,10,Sugar 1000
VGJOIHCS449685,1/6/2022 0:50:00,78,0,10,Sweet mint
YQONRDSL761920,1/6/2022 0:51:00,130.15,0,10,Sugar 1000
YJRDMODH919388,1/6/2022 0:52:00,63.72,0,10,Sugar 1000
FCLZKXPV455574,1/6/2022 0:54:00,107.36,0,10,Sweet mint
IWYPWZMI000110,1/6/2022 0:56:00,78.22,165.28,10,Sweet mint
KVODZBSU971060,1/6/2022 0:57:00,51.61,0,10,Rainbow candy
WJIYAZZS103870,1/6/2022 0:58:00,23.17,0,10,Rainbow candy
AKPURYMJ236460,1/8/2022 2:09:00,84.54,0,10,Rainbow candy
SVTQCJER105320,1/8/2022 2:09:00,27.91,156,10,Rainbow candy
TYOCCHUO454441,1/8/2022 2:10:00,37.36,126.82,10,Rainbow candy
TPFJVIVI605619,1/8/2022 2:11:00,76.22,2.92,10,Rainbow candy
BLFKRFDT011658,1/8/2022 2:12:00,12.75,70.79,10,Sweet mint
ZFDNHWNW158956,1/8/2022 2:13:00,89.72,137.25,10,Sweet mint
FSABSFZZ398638,1/8/2022 2:14:00,50.65,45.55,10,Sugar 1000
LTJKRVOF962165,1/8/2022 2:15:00,42.19,0,10,Rainbow candy
HZSUMVUJ394402,1/8/2022 2:17:00,69.12,0,10,Sweet mint
UDLCPVKL861991,1/8/2022 2:19:00,64.3,0,10,Rainbow candy
QQZVVRZM875430,1/8/2022 2:20:00,22.4,0,10,Sweet mint
LNWPSHIH485833,1/8/2022 2:22:00,74.74,56.49,10,Rainbow candy
RXGPQJUL537801,1/8/2022 2:24:00,48.87,0,10,Sugar 1000
ZHZECGFS813806,1/8/2022 2:24:00,56.46,0,10,Sweet mint
VGQWBXCZ950260,1/8/2022 2:26:00,138.45,159.46,10,Sugar 1000
WWVBEKXN315696,1/8/2022 2:28:00,86.97,83.15,10,Sweet mint
VOMTDAIT346854,1/8/2022 2:29:00,121.01,0,10,Rainbow candy
NCWSESGC879611,1/8/2022 2:31:00,60.96,0,10,Rainbow candy
DTEKAUQS655998,1/8/2022 2:32:00,38.54,0,10,Rainbow candy
NJXGTKAT914047,1/8/2022 2:33:00,16.85,0,10,Sugar 1000
GXEQKNOU142567,1/8/2022 2:34:00,31.21,0,10,Sweet mint
UMBEOLLZ947516,1/8/2022 2:35:00,21.16,0,10,Rainbow candy
SMSWYYUL153927,1/8/2022 2:36:00,108.59,0,10,Sugar 1000
YPSPDEFK562855,1/8/2022 2:37:00,97.77,0,10,Rainbow candy
MOATXKHF402448,1/8/2022 2:38:00,110.38,0,10,Rainbow candy
XEROIWLP685498,1/8/2022 2:38:00,125.88,0,10,Sugar 1000
MWBICQGZ115559,1/8/2022 2:40:00,70,201.35,10,Sugar 1000
NNOFXWDW988325,1/8/2022 2:40:00,140.47,133.22,10,Sugar 1000
RTQVNLDE776088,3/8/2022 16:47:00,143.69,0,10,Sweet mint
RPPEZOXD323964,3/8/2022 16:48:00,62.63,32.33,10,Sugar 1000
DOCDRAZP410756,3/8/2022 16:49:00,85.53,0,10,Rainbow candy
CRYLJNVN706528,3/8/2022 16:51:00,18.56,132.08,10,Rainbow candy
SJTQHGPK398673,3/8/2022 16:51:00,7.85,0,10,Rainbow candy
VIIUNHQM543480,3/8/2022 16:52:00,5.87,16.13,10,Sweet mint
ETUEVWPZ043943,3/8/2022 16:53:00,48.56,0,10,Sugar 1000
INDHEPIO825466,3/8/2022 16:54:00,119.13,0,10,Sugar 1000
EERZCIYY044919,3/8/2022 16:56:00,54.98,0,10,Sugar 1000
PGTSZOBQ292283,3/8/2022 16:56:00,3.94,0,10,Sweet mint
BSFMYWLO538402,3/8/2022 16:57:00,99.42,0,10,Sugar 1000
PSRXXHDC843620,3/8/2022 16:58:00,8.17,0,10,Sweet mint
MKGTHUKA446203,3/8/2022 17:00:00,65.69,241.76,10,Sugar 1000
QQGSJQBG499565,3/8/2022 17:01:00,108.03,0,10,Rainbow candy
MACVPMJC229737,3/8/2022 17:03:00,10.03,25.64,10,Rainbow candy
POQFCEZA928717,3/8/2022 17:05:00,149.25,0,10,Rainbow candy
KKEZWDRX539326,3/8/2022 17:05:00,65.85,0,10,Rainbow candy
UETBSAXW188268,3/8/2022 17:06:00,95.92,0,10,Rainbow candy
QFLZEVQW747677,3/8/2022 17:08:00,5.07,42.07,10,Sweet mint
DGEKAFLS321620,3/8/2022 17:09:00,144.17,0,10,Sugar 1000
OKAMJYTH296159,3/8/2022 17:11:00,92.11,0,10,Sweet mint
DJVQRHYR030554,3/8/2022 17:11:00,106.1,0,10,Rainbow candy
DBGACKJK445113,3/8/2022 17:13:00,59.79,30.7,10,Sweet mint
RKUGBZBO068527,3/8/2022 17:14:00,13.85,45.23,10,Rainbow candy
MQLGKEWH685149,3/8/2022 17:15:00,93.52,0,10,Rainbow candy
YRNTFRCW452988,3/8/2022 17:16:00,16.8,43.26,10,Sweet mint
NCNLXFSS627233,3/8/2022 17:17:00,88.57,39.99,10,Sweet mint
IJTUVBYS111762,3/8/2022 17:17:00,48.44,0,10,Rainbow candy
EOHQAKYT093792,3/8/2022 17:18:00,27.03,185.29,10,Sugar 1000
DOFUQSDY268667,3/8/2022 17:20:00,100.61,210.56,10,Rainbow candy
XFATZWQL788280,3/8/2022 17:21:00,134.41,0,10,Sugar 1000
AJTSXWXM340441,3/8/2022 17:23:00,51.16,0,10,Sweet mint
QIODGZEM058893,3/8/2022 17:24:00,75.47,204.51,10,Sweet mint
WDMELXAP861503,3/8/2022 17:24:00,117.64,49.72,10,Rainbow candy
ACEWENNL875390,3/8/2022 17:24:00,27.67,0,10,Rainbow candy
UFJURERZ327846,3/8/2022 17:25:00,93.66,220.11,10,Sweet mint
JHGPXUFA350121,3/8/2022 17:26:00,83.94,0,10,Sugar 1000
AWFHDQHU810657,3/8/2022 17:28:00,35.19,0,10,Sweet mint
ETEYWDOJ507704,3/8/2022 17:28:00,129.07,0,10,Sugar 1000
VBONQKLL531198,3/8/2022 17:29:00,33.46,0,10,Sweet mint
FCVWJJRW194760,3/8/2022 17:31:00,119.88,0,10,Rainbow candy
QPIICCTC353080,3/8/2022 17:32:00,47.59,0,10,Rainbow candy
QNEEKGCW380974,3/8/2022 17:33:00,23.73,0,10,Rainbow candy
QGAIQCFT369425,3/8/2022 17:34:00,80.66,0,10,Rainbow candy
IVORMTHB782396,3/8/2022 17:34:00,51.12,0,10,Rainbow candy
NTWCAKDX404569,3/8/2022 17:36:00,115.49,110.78,10,Sugar 1000
CNZWWDAD059499,3/8/2022 17:38:00,131.8,0,10,Sweet mint
PZRLCUAR630710,3/8/2022 17:39:00,36.85,57.06,10,Rainbow candy
QULFGEZL930346,3/8/2022 17:40:00,129.55,198.41,10,Sweet mint
YYIKWRGE885368,3/8/2022 17:40:00,148.36,0,10,Sugar 1000
PGQSAKVB245133,3/8/2022 17:41:00,30.51,43.56,10,Sweet mint
WXBLTKFP792812,3/8/2022 17:43:00,133.39,0,10,Sugar 1000
JYNGIFTE599920,3/8/2022 17:43:00,139.81,0,10,Sugar 1000
RRSFKPGO084721,3/8/2022 17:45:00,53.32,249.29,10,Rainbow candy
QFCQVAFL179189,3/8/2022 17:47:00,104.89,241.13,10,Sugar 1000
ZNEOKEKD224923,3/8/2022 17:48:00,0.64,0,10,Sugar 1000
IUJEGKUJ970269,3/8/2022 17:49:00,5.35,0,10,Rainbow candy
NLSSOVYC626879,3/8/2022 17:50:00,57.44,205.5,10,Sugar 1000
YMUGPFRP175846,3/8/2022 17:50:00,136.25,174.95,10,Sweet mint
ERNIAOEY272917,3/8/2022 17:52:00,57.25,0,10,Sugar 1000
YWUMQSRR627093,3/8/2022 17:52:00,79.42,0,10,Sugar 1000
JUTLKISB997638,3/8/2022 17:53:00,85.34,241.53,10,Rainbow candy
QIYOFSEH447222,3/8/2022 17:54:00,81.99,0,10,Sweet mint
MSKSUXMW503108,3/8/2022 17:56:00,139.54,126.94,10,Sweet mint
FGNZLPDD066899,3/8/2022 17:58:00,142.74,91.13,10,Sugar 1000
BXSKVUEI659574,3/8/2022 17:58:00,120.19,0,10,Sugar 1000
LJMOCQEZ666511,3/8/2022 17:58:00,40.69,0,10,Sugar 1000
PJNTGAQV483975,3/8/2022 18:00:00,57.04,0,10,Sugar 1000
QDEDOZLQ628729,3/8/2022 18:00:00,97.74,0,10,Sweet mint
CDBXCZXB534499,3/8/2022 18:01:00,41.92,0,10,Sugar 1000
LEAZUZTN126127,3/8/2022 18:03:00,22.23,8.92,10,Sugar 1000
STIFOSON019507,3/8/2022 18:04:00,87.65,148.11,10,Sugar 1000
VZDEEZZA385091,3/8/2022 18:05:00,90,138.08,10,Sweet mint
IHAXUROB457936,3/8/2022 18:06:00,97.58,110.87,10,Sugar 1000
JZFIDIEI271461,3/8/2022 18:07:00,105.38,0,10,Sugar 1000
CCGXLITC864417,3/8/2022 18:08:00,41,0,10,Sugar 1000
KEDVLNDU083720,3/8/2022 18:09:00,95.05,0,10,Rainbow candy
WCYEBGMQ205618,3/8/2022 18:10:00,79.97,0,10,Sweet mint
VCELMUNX825412,3/8/2022 18:12:00,117.54,0,10,Sweet mint
HCJTPRZF062665,3/8/2022 18:14:00,126.78,0,10,Sweet mint
HWYDBKGD904997,3/8/2022 18:15:00,26.55,159.91,10,Rainbow candy
OQABSYSB908428,3/8/2022 18:15:00,31.09,155.08,10,Rainbow candy
EMIHSRHV879984,3/8/2022 18:16:00,93.62,0,10,Rainbow candy
PFYWNPOX777963,3/8/2022 18:17:00,23.3,0,10,Sweet mint
ROPFBITU340351,3/8/2022 18:18:00,119.29,207.4,10,Rainbow candy
WDAVWUMN183530,3/8/2022 18:18:00,136.44,0,10,Sugar 1000
JGMOGAIW685720,3/8/2022 18:20:00,97.76,0,10,Sugar 1000
RQVWEAVO382508,3/8/2022 18:21:00,71.83,0,10,Sweet mint
CPLCUENC748028,3/8/2022 18:23:00,138.73,22.88,10,Sweet mint
DSPKPZWT732372,3/8/2022 18:23:00,39.39,0,10,Sugar 1000
ULCMBNEY629926,3/8/2022 18:24:00,140.45,0,10,Sweet mint
LBEEOKUD544780,3/8/2022 18:24:00,95.77,0,10,Rainbow candy
PRBMRAFT062102,3/8/2022 18:26:00,63.2,0,10,Sweet mint
OUAQENMH162314,3/8/2022 18:27:00,6.13,24.46,10,Sweet mint
DCMSJGXL852501,3/8/2022 18:27:00,140.12,0,10,Sugar 1000
HEKHQEJY644977,3/8/2022 18:29:00,25.55,27.5,10,Rainbow candy
NRSONODU043322,3/8/2022 18:29:00,111.71,0,10,Sugar 1000
JIZCNGTS693034,3/8/2022 18:30:00,138.1,0,10,Rainbow candy
AKEWFTJU544752,3/8/2022 18:31:00,43.92,0,10,Sugar 1000
BYYBEIBZ074186,3/8/2022 18:32:00,59.84,118.99,10,Sweet mint
MLBGPFCO898214,3/8/2022 18:33:00,6.17,206.62,10,Sugar 1000
LCXJFHTA678583,3/8/2022 18:34:00,18.23,0,10,Rainbow candy
HGZTITSI938484,3/8/2022 18:36:00,40.94,13.57,10,Rainbow candy
OFLVMXVA834904,3/8/2022 18:37:00,111.19,141.5,10,Rainbow candy
YHMGHZFW174702,4/2/2022 0:17:00,107.84,0,10,Sweet mint
WJEZEHTQ317026,4/2/2022 0:17:00,117.73,0,10,Rainbow candy
CVSUESFY344127,4/2/2022 0:18:00,75.77,0,10,Sugar 1000
VVBKEWYV238618,4/2/2022 0:19:00,131.51,0,10,Sugar 1000
YHJORISJ739196,4/2/2022 0:20:00,24.57,0,10,Sugar 1000
WOAUGAQJ468125,4/2/2022 0:22:00,16.68,0,10,Sugar 1000
KOTSXISI220816,4/2/2022 0:22:00,24.63,0,10,Sweet mint
TBTANJKT510520,4/2/2022 0:22:00,50.22,0,10,Sweet mint
OBQSSWNX350791,4/2/2022 0:24:00,78.52,29.51,10,Sweet mint
QGMHKSNO702044,4/2/2022 0:25:00,127.99,0,10,Sugar 1000
FJJLSPZB192971,4/2/2022 0:27:00,114.59,0,10,Sweet mint
IZYUUKIB066623,4/2/2022 0:27:00,33.23,0,10,Rainbow candy
MITJNGFR639955,4/2/2022 0:28:00,97.75,0,10,Rainbow candy
HCRPUDZD752704,4/2/2022 0:29:00,94.56,0,10,Sweet mint
ZDAXHNBR468668,4/2/2022 0:30:00,47.98,0,10,Sweet mint
KWUKUXNR867664,4/2/2022 0:31:00,31.78,0,10,Sweet mint
WQOIHPVO555134,4/2/2022 0:32:00,6.76,0,10,Sweet mint
DISILVCM172947,4/2/2022 0:34:00,42.11,0,10,Rainbow candy
KWRDOZKR597530,4/2/2022 0:35:00,109.6,0,10,Sweet mint
EZQRLZWE485725,4/2/2022 0:35:00,90.67,0,10,Rainbow candy
GAAUCBAV719213,4/2/2022 0:37:00,61.26,0,10,Sugar 1000
IHFVSNXB555886,4/2/2022 0:39:00,76.71,128.73,10,Sugar 1000
NYGWUZNE580226,4/2/2022 0:39:00,122.37,0,10,Rainbow candy
YJXNOAWT229986,4/2/2022 0:41:00,139.57,0,10,Sugar 1000
QLBGRDZO094990,4/2/2022 0:42:00,89.15,0,10,Sugar 1000
AEWCKATI581367,4/2/2022 0:44:00,86.5,189.58,10,Rainbow candy
XMOXIAGN751369,4/2/2022 0:45:00,88.33,0,10,Sugar 1000
FZOLWMTA060634,4/2/2022 0:47:00,61.73,190.66,10,Sugar 1000
WOLVUGYT570652,4/2/2022 0:47:00,13.09,93.66,10,Rainbow candy
NCUUNEWR998618,4/2/2022 0:47:00,3.23,59.3,10,Sweet mint
EOJVEUTP938417,4/2/2022 0:48:00,61.51,118.35,10,Sweet mint
JDQSTPRQ932802,4/2/2022 0:49:00,135.56,0,10,Rainbow candy
IBAPJMSM149120,4/2/2022 0:51:00,37.6,0,10,Sweet mint
RBERFCKB611277,4/2/2022 0:53:00,90.38,0,10,Sugar 1000
DQBYOFZZ335963,4/2/2022 0:53:00,38.61,226.2,10,Sweet mint
QUNYCCBX645938,4/2/2022 0:55:00,148.79,0,10,Rainbow candy
RKUUOEGS645059,4/2/2022 0:57:00,112.89,0,10,Rainbow candy
RTAZCFUY143062,4/2/2022 0:58:00,43.6,0,10,Rainbow candy
ALJRRFSB825876,4/2/2022 0:59:00,66.1,65.16,10,Sweet mint
QYARRJNR004904,4/2/2022 1:01:00,61.53,99.57,10,Sweet mint
PHAJLUCB722971,5/11/2022 19:20:00,147.2,245.89,10,Sweet mint
JKZRINRS954140,5/11/2022 19:21:00,105.76,0,10,Sweet mint
UJBZZGHO629947,5/11/2022 19:22:00,100.63,113.34,10,Sugar 1000
GJXITVIX215259,5/11/2022 19:22:00,142.3,154.72,10,Sugar 1000
MTCKVWTQ347480,5/11/2022 19:23:00,25.57,0,10,Sugar 1000
PKVEFOPG525915,5/11/2022 19:24:00,53.79,120.04,10,Sweet mint
MTAKRHDC989724,5/11/2022 19:25:00,100.91,14.85,10,Sugar 1000
BHFGYHWJ348969,5/11/2022 19:26:00,147.47,0,10,Sweet mint
HADYBZON316821,5/11/2022 19:27:00,75.41,0,10,Sweet mint
SXVFRLMX592961,5/11/2022 19:27:00,120.8,0,10,Sugar 1000
ZZOBNFWL385982,5/11/2022 19:28:00,113.47,0,10,Rainbow candy
RCNSZNQP531407,5/11/2022 19:29:00,34.67,221.45,10,Sweet mint
ALOLPSAQ654916,5/11/2022 19:31:00,145.14,0,10,Rainbow candy
KSTZNZDP816828,5/11/2022 19:31:00,35.45,185,10,Sweet mint
CJJVTABA991176,5/11/2022 19:32:00,95.65,0,10,Sugar 1000
IEAOCNRW169294,5/11/2022 19:32:00,94.38,0,10,Sugar 1000
EHEDJQKR969268,5/11/2022 19:34:00,9.3,74.65,10,Sugar 1000
DNPEABNT468450,5/11/2022 19:35:00,140.58,0,10,Sweet mint
CKYRQYGV210848,5/11/2022 19:36:00,131.49,0,10,Sweet mint
OMQWVOQP959236,5/11/2022 19:37:00,74.43,88.15,10,Sweet mint
WXFXRLZV552464,5/11/2022 19:38:00,41.26,0,10,Sugar 1000
DRASAFDV342522,5/11/2022 19:38:00,49.08,0,10,Sweet mint
UXJDZRXM211939,5/11/2022 19:40:00,26.59,0,10,Rainbow candy
ZVTQELCB441023,5/11/2022 19:41:00,126.85,174.69,10,Sugar 1000
MKGAIYQE346022,5/11/2022 19:43:00,47.35,0,10,Sweet mint
UNTSTQXH639513,5/11/2022 19:44:00,147.94,0,10,Rainbow candy
MOJPFIYD268424,5/11/2022 19:45:00,53.66,0,10,Sweet mint
CVXIVHOL843696,5/11/2022 19:45:00,148.46,0,10,Sugar 1000
IVZNFWMP619458,5/11/2022 19:46:00,12.26,0,10,Sweet mint
QNPBKEIT065811,5/11/2022 19:48:00,143.07,0,10,Sweet mint
ZYRJVXBO201847,5/11/2022 19:49:00,64.39,0,10,Sugar 1000
GWYSUFAD330016,5/11/2022 19:49:00,68.19,0,10,Rainbow candy
TBCXRLTW070981,5/11/2022 19:50:00,44.81,0,10,Rainbow candy
RYEJGGPZ896619,5/11/2022 19:51:00,76.33,117.52,10,Sweet mint
NQDIQKSO054556,5/11/2022 19:52:00,54.22,0,10,Sugar 1000
PVCCRXDN684792,5/11/2022 19:54:00,143,0,10,Sugar 1000
ZPQNKIAK444995,5/11/2022 19:55:00,114.7,0,10,Rainbow candy
SDSTHWAS819222,5/11/2022 19:56:00,75.23,0,10,Sweet mint
VFEVHCOZ561720,5/11/2022 19:58:00,40.59,0,10,Sugar 1000
EEOFTVCB142971,5/11/2022 19:58:00,51.25,129.95,10,Sugar 1000
UCQBWLCO392502,5/11/2022 20:00:00,106.48,200.07,10,Rainbow candy
NDVYHADH919614,5/11/2022 20:01:00,85.57,0,10,Sweet mint
FNOMOUXF693414,5/11/2022 20:01:00,49.46,171.74,10,Sugar 1000
OEHOLCBB622798,5/11/2022 20:02:00,7.83,0,10,Sweet mint
RRFBGTUN964967,5/11/2022 20:04:00,11.88,0,10,Sweet mint
PKXHLIAS897787,5/11/2022 20:05:00,97.56,0,10,Rainbow candy
NUFCXJHP078389,5/11/2022 20:06:00,143.15,0,10,Rainbow candy
RDRDBXLQ158681,5/11/2022 20:08:00,83.59,6.53,10,Sweet mint
CIRQOUAY328193,5/11/2022 20:10:00,122.68,0,10,Sweet mint
AQBRDHJN516798,5/11/2022 20:11:00,111.37,130.43,10,Rainbow candy
LBTIECBG158879,5/11/2022 20:13:00,145.57,0,10,Sugar 1000
QYCODVNJ819399,5/11/2022 20:14:00,62.67,0,10,Sweet mint
IJGFGLYW096732,5/11/2022 20:15:00,48.87,0,10,Sweet mint
PKIEVWAC797837,5/11/2022 20:15:00,134.68,0,10,Sweet mint
NZBTXXEF124544,5/11/2022 20:16:00,28.11,19.8,10,Sugar 1000
KAGVCLFN030172,5/11/2022 20:17:00,80.61,198.82,10,Rainbow candy
XPICLJZX952060,5/11/2022 20:18:00,59.06,43.65,10,Sugar 1000
KFYOVVES947332,5/11/2022 20:19:00,120.21,173.13,10,Rainbow candy
CLFJHBRZ781507,5/11/2022 20:20:00,37.31,32.32,10,Sweet mint
