transaction_id,currency_type,usd_value,deposited_date,deposited_time,user_id
WS70019WVG031597,fiat,12122.6,31/12/2024,6:45:43,4
88FSJQKOCN404177,crypto,68057.47,9/1/2025,20:25:32,4
85NPRRZJVD531825,crypto,89715.66,1/2/2025,13:17:47,4
R5H15GFJRL442473,crypto,87365.15,21/2/2025,11:03:39,4
O7QE6GYIQ2860808,fiat,13910.48,7/3/2025,16:08:40,4
N6QRUEDP53023415,fiat,18558.12,10/3/2025,8:11:49,4
F64IB5JUI7716382,fiat,10979.89,3/4/2025,8:12:40,4
PM7523E4AX834041,crypto,45856.04,18/5/2025,14:15:17,4
64VI0138L1256663,fiat,56058.58,2/6/2025,22:28:41,4
2SNNPGVWC2944106,crypto,48890.54,4/6/2025,20:40:53,4
MH7X8TKIUO317426,crypto,60805.37,16/3/2024,23:58:14,5
UFOOX760V1652720,fiat,29257.02,17/3/2024,0:04:53,5
OI7EBZ7WQ1235166,fiat,41137.34,17/3/2024,0:28:09,5
339WFV6UNW344902,crypto,38530.69,17/3/2024,0:37:53,5
R8C6KNOU75525771,fiat,71135.06,17/3/2024,0:47:47,5
PXP3J8S9XB179380,fiat,61536.08,17/3/2024,0:53:05,5
43X49A7ZUT938900,fiat,39587.66,17/3/2024,1:06:41,5
Q7UMDSUIRJ416850,crypto,11207.58,17/3/2024,1:07:08,5
A4RHB0HUNK562972,crypto,50246.64,17/3/2024,1:09:03,5
J7Q16QFNHC407641,fiat,40990.83,17/3/2024,2:10:42,5
WV7KHSNKQM357442,crypto,41096.63,17/3/2024,3:03:17,5
XIZANOOXSV290413,crypto,35715.62,17/3/2024,3:07:51,5
1BEA104DWR831781,crypto,6978.07,17/3/2024,3:11:03,5
C0OYH9VL3Z735374,fiat,59076.12,17/3/2024,3:12:50,5
FVX75CRW5Q266739,crypto,13476.35,17/3/2024,3:20:24,5
MXDXUF8LWU728135,crypto,21531.03,17/3/2024,4:00:50,5
79LF6NJ8P8440184,fiat,62309.6,17/3/2024,4:21:19,5
YZEKY7UTFT289880,crypto,10766.07,17/3/2024,4:21:48,5
YY3ZP3CEJ5769663,crypto,23558.54,17/3/2024,4:47:14,5
RPG5IB4PUE437602,crypto,27290.91,17/3/2024,4:53:44,5
GMFEK22ZLC314577,fiat,20330.09,17/3/2024,5:07:33,5
2BEFTR1RM1609322,fiat,55939,17/3/2024,5:07:52,5
LANHFNW8DW084727,fiat,34042.54,17/3/2024,5:16:00,5
YY64IRRE3Y142752,fiat,28544.65,17/3/2024,5:54:46,5
2MA4DDY8B6135539,crypto,31979.94,17/3/2024,6:12:11,5
KEDZ261IN1820031,fiat,66385.79,17/3/2024,6:43:40,5
CXQZX6M4EE001866,crypto,22784.76,17/3/2024,6:44:37,5
9UPBHFRS9X026066,fiat,38788.22,17/3/2024,7:11:44,5
Y3Y082B9UV619732,crypto,43758.29,17/3/2024,7:23:08,5
FZZZ74W9KT655709,crypto,26032.16,17/3/2024,8:17:41,5
IPSKDNA1FU223941,fiat,53577.14,17/3/2024,8:39:53,5
Y1OGG3KP4H806364,crypto,34908.82,17/3/2024,9:18:16,5
MDHL75ISOC239543,crypto,14717.03,17/3/2024,10:00:39,5
NAXDV7LWBI092615,crypto,42200.2,17/3/2024,10:07:20,5
Y5TU6WI3OK515705,crypto,39186.24,17/3/2024,11:07:34,5
20UP0DPSYM828266,fiat,31994.83,17/3/2024,11:36:59,5
QF7110FHJM880203,fiat,36111.94,17/3/2024,11:59:57,5
WEGFSD6W84464591,crypto,57225.88,17/3/2024,12:08:39,5
5116HVRVQY797503,crypto,54586.01,17/3/2024,12:10:57,5
YJYOL8HOV4176082,crypto,29414,17/3/2024,12:19:11,5
JOIQYAMEQW490542,fiat,6193.75,17/3/2024,12:22:38,5
WR4MUVKGUD432796,fiat,22166.22,17/3/2024,13:05:23,5
EADQNYFE2P326445,crypto,39964.89,17/3/2024,13:11:54,5
7ACFNFW9GJ626563,crypto,65524.39,17/3/2024,13:36:01,5
0J59B4Q7H1726630,fiat,22206.29,17/3/2024,14:27:27,5
MN4X4MYKRD397176,crypto,36024.76,17/3/2024,14:32:38,5
RIKQD62ICT168486,crypto,4384.44,17/3/2024,15:04:35,5
67OVTP4JG9839249,fiat,38450.24,17/3/2024,15:20:50,5
JWSDQD7DYM014370,crypto,59485.78,17/3/2024,15:24:03,5
N6T53ZD7YI082549,fiat,25538.58,17/3/2024,16:07:41,5
UM0YD9PY2E958718,crypto,38241.39,17/3/2024,17:02:35,5
YKPSOZUQ5W539871,crypto,67704.47,17/3/2024,17:25:21,5
JOO27WRNZZ146532,crypto,72110.05,17/3/2024,17:39:41,5
BVJMV8J8BP823779,crypto,48441.35,17/3/2024,17:53:21,5
0TAFJNPILU432008,crypto,19176.5,17/3/2024,18:23:03,5
CP0HYADIHH595983,fiat,22835.88,17/3/2024,18:28:53,5
2AP0RBTVF5953048,crypto,74746.97,17/3/2024,18:32:59,5
BL6ZTO0VZ5600486,fiat,5611.66,17/3/2024,19:19:22,5
IJ9BQ7OVBC830658,crypto,20482.14,17/3/2024,19:51:30,5
EQL5FTFX54965427,fiat,60375.68,17/3/2024,20:09:13,5
WWA8QKEMG4828695,crypto,7579.78,17/3/2024,20:20:34,5
CVQY9FHK9I584272,fiat,1919.5,17/3/2024,20:24:54,5
YG346Y5BCX628045,crypto,525.84,17/3/2024,21:27:01,5
8ZOMF4SWNJ034611,fiat,5932.01,17/3/2024,22:23:57,5
SNBUXY3IEM728911,fiat,46589.53,17/3/2024,22:36:40,5
NFTRVOLVIW448564,crypto,9243.34,17/3/2024,22:52:30,5
G5CFY4GKGJ199866,fiat,9922.5,17/3/2024,23:14:10,5
GRG3VE7R95447763,fiat,31398.76,17/3/2024,23:38:35,5
T4M0CGNOT3558566,crypto,7348.44,17/3/2024,23:52:19,5
Y185A9HB4P232577,crypto,16349.12,18/3/2024,0:00:19,5
WH3B3DWB32638969,crypto,62465.43,18/3/2024,0:07:47,5
J0MIF9QPAU699923,fiat,31316.02,18/3/2024,0:33:59,5
5NVR7PQYDX782746,crypto,63386.73,18/3/2024,0:35:19,5
5BPNEGMQEF119980,fiat,28215.46,18/3/2024,0:40:28,5
QP8WNFWJ5V760803,fiat,2006.84,18/3/2024,1:03:37,5
HIQHECUJPT468774,crypto,67744.25,18/3/2024,1:29:43,5
XNPPN8J1UM540541,crypto,31283.51,18/3/2024,1:32:41,5
G74DQP2YE4565754,fiat,72473.67,18/3/2024,2:05:05,5
D3EIEA4XFI478858,fiat,27158.09,18/3/2024,2:17:15,5
59M4QBEE5W375153,fiat,24604.41,18/3/2024,2:17:46,5
R77GU9N2GD523763,crypto,15696.53,18/3/2024,3:04:41,5
KZ6TVTITJX305787,fiat,4146.44,28/5/2024,8:34:56,5
575LVTV08P746740,fiat,2588,3/6/2024,16:24:34,5
8ZPKVPAZHD609252,fiat,37692.29,10/6/2024,9:33:16,5
68QTK0TI3I107202,fiat,34043.38,23/6/2024,9:54:03,5
F62VQ1OW94824515,crypto,5655.55,24/6/2024,0:27:30,5
TTS0ZWZP18251771,crypto,72350.22,22/9/2024,19:06:07,5
9U9S6C2VGG004888,fiat,9491.42,1/1/2025,14:16:25,5
BAXJX2H1GP906118,fiat,39316.91,16/2/2025,19:04:00,5
LGMW814A4U964762,fiat,35916.96,25/3/2025,18:45:44,5
2CZI7GB9DM606627,fiat,4637.07,31/3/2025,23:23:17,5
XXR5QNE8E1190933,crypto,44346.55,15/4/2025,18:56:39,5
4P8YDP2SO3642808,crypto,15922.31,3/6/2025,6:35:17,5
L7T0X5SZ26767773,crypto,35656.59,5/6/2025,10:27:05,5
E4C81IGI54588760,crypto,16653.42,26/11/2024,17:38:03,6
CY9VCRV54O650242,fiat,47069.92,26/11/2024,17:45:21,6
C3ZTQ0HPD2292734,crypto,35218.44,26/11/2024,18:13:12,6
XB5QF8O85N819350,fiat,33478.36,26/11/2024,18:18:42,6
DX3GS8JOH3592476,fiat,38523.79,26/11/2024,18:30:57,6
OFSPND60N7357285,crypto,59135.89,26/11/2024,18:37:33,6
2N7G035F1Q493634,fiat,10751.79,26/11/2024,18:46:05,6
7X2UUZCRO3290747,fiat,44441.7,26/11/2024,18:50:00,6
V0H0WKX8Z2091475,fiat,20779.27,26/11/2024,18:54:03,6
XFXNA3KW8N788044,crypto,9418.85,26/11/2024,18:57:05,6
C52BWBOH31826320,crypto,12187.59,26/11/2024,19:29:44,6
8W3R6K0P6G915964,crypto,2896.89,26/11/2024,19:44:45,6
0ZHJHCUMPW163059,fiat,41247.77,26/11/2024,19:48:40,6
S8UFQM57ML006892,fiat,55194.81,26/11/2024,20:20:22,6
3IO187XNOH486663,crypto,44087.63,26/11/2024,20:27:25,6
0F7WW6F2LC491033,crypto,49037.9,26/11/2024,20:53:07,6
N9KX7O64RR064848,fiat,8798.31,26/11/2024,20:59:50,6
4KEMRIVT5Y750814,crypto,47579.56,26/11/2024,21:12:00,6
QV2S7S7DMM004786,fiat,4453.2,26/11/2024,21:30:19,6
4V2124610V144279,fiat,40066.02,26/11/2024,21:30:59,6
BTR1WR59LA567987,fiat,47664.79,26/11/2024,21:35:23,6
QFKP866L8B583931,fiat,19129.6,26/11/2024,21:40:55,6
CPV7IL3LB7773693,fiat,49586.61,26/11/2024,22:35:02,6
3LQZMWSQJ6938469,crypto,40143.44,26/11/2024,22:46:27,6
92YBLLYJ3Y949360,crypto,40724.12,26/11/2024,22:52:35,6
W1XRQNOEFR941769,fiat,59152.78,27/11/2024,0:05:39,6
MUIFUS7FUM211375,fiat,53749.72,27/11/2024,0:13:20,6
QZ2FAORE7P729812,fiat,47130.94,27/11/2024,0:16:41,6
YUBW87YNSH689256,crypto,31732.94,27/11/2024,1:33:43,6
PWG628VM3D945071,crypto,54879.61,27/11/2024,1:47:27,6
56XQNMAN9M376234,crypto,57397.23,27/11/2024,2:40:06,6
TS9DV1ET0O999929,fiat,8753.46,27/11/2024,2:42:02,6
CC1H2A3K5X361746,crypto,50069.17,27/11/2024,3:04:58,6
BO1KR92DCY353244,crypto,57908.65,27/11/2024,3:18:20,6
UQ4BA5YGQR743510,fiat,10237.25,27/11/2024,3:34:14,6
0BX3DLLZL8081611,fiat,42345.26,27/11/2024,3:51:51,6
3797WOAJBD007321,fiat,10549.68,27/11/2024,4:02:50,6
JPL0ZJBREI196131,fiat,17279.22,27/11/2024,4:15:17,6
NILMDVN7GN455282,crypto,44780.71,27/11/2024,4:23:03,6
U81FX1EZAI823011,crypto,25412.92,27/11/2024,4:34:25,6
Y1K30LCT7L611541,crypto,33372.45,27/11/2024,4:42:21,6
ABKXOQ0HRB758089,fiat,32062.56,27/11/2024,4:54:17,6
15Y06JE2DN702988,fiat,37374.81,27/11/2024,5:10:36,6
BFLX2CWF5K814464,crypto,48654.39,27/11/2024,5:25:35,6
VTKZWJ704T010032,crypto,16077.55,27/11/2024,5:41:51,6
Y94KLMA9WH241799,fiat,22847.07,27/11/2024,5:51:53,6
7E204VUHFR677868,crypto,18598.14,27/11/2024,6:39:40,6
AP5Z7XFAZF528739,fiat,56025.03,27/11/2024,7:10:08,6
G5RI2HDSHF657404,crypto,5680.08,27/11/2024,7:14:55,6
IIIREXZTSK926562,crypto,5245.34,27/11/2024,7:52:51,6
CF5HG7TB6M682216,crypto,52904.12,27/11/2024,8:12:38,6
UAHJOQXY3Z968797,fiat,2398.5,27/11/2024,8:26:48,6
MLR4PSZS1P576499,fiat,45691.24,27/11/2024,8:56:12,6
S7VV2VZSDJ641878,crypto,4832.66,27/11/2024,9:48:24,6
UJJEB1FFMX132920,fiat,48489.63,27/11/2024,10:48:02,6
FRQF9JM1GI358660,fiat,41811.94,27/11/2024,10:50:00,6
DPCWW9AN76728586,fiat,28260.15,27/11/2024,11:26:36,6
SLIITK1YDM254025,crypto,12669.04,27/11/2024,11:37:36,6
ONELCE36BJ695888,crypto,4633.54,27/11/2024,11:55:14,6
G0B6P7LVUS659415,fiat,7261.09,27/11/2024,12:08:27,6
JYOOMHF00Q756904,fiat,9169.73,27/11/2024,12:32:39,6
PYMLWGS9R8648594,crypto,40070.26,27/11/2024,12:32:56,6
N3ULC9DIVH411972,crypto,56390.32,27/11/2024,12:33:46,6
J686XOV7HY331970,fiat,30039.89,27/11/2024,13:16:35,6
Q6P9XOMO0B706135,crypto,19302.01,27/11/2024,13:20:47,6
SXO1NHLIT5990789,crypto,59436.71,27/11/2024,13:32:19,6
LET6HILIXN611827,crypto,28558.55,27/11/2024,14:18:25,6
7P6IO8XHTT029073,fiat,53543.73,27/11/2024,14:20:43,6
0RQ98D6AAO628680,fiat,17951.9,27/11/2024,15:23:18,6
EWJDOY7WTK927618,fiat,50269.61,27/11/2024,15:34:49,6
6L7O3RKJI9279942,fiat,28524.17,27/11/2024,15:40:28,6
BODFPNT357763561,crypto,37287.77,27/11/2024,15:41:54,6
Y14EVBCGD1096135,fiat,20080.3,27/11/2024,16:11:05,6
FJ7N0QEIR8737686,crypto,53308.31,27/11/2024,16:16:03,6
ED2RYS4UHG855256,fiat,20928.29,27/11/2024,16:28:07,6
GQ7GOSZW24343861,fiat,3941.62,27/11/2024,16:50:47,6
DGFETDGRQ0030400,fiat,55632.66,27/11/2024,17:08:50,6
BZGBRHKQXQ440525,fiat,44497.46,27/11/2024,17:39:41,6
Y614Q0336L474135,fiat,6050.74,27/11/2024,18:58:40,6
FUMJRAOE5M054106,crypto,3127.86,27/11/2024,19:16:04,6
B4XSQ67A8V842641,crypto,54776.52,26/12/2024,10:58:36,6
KXQOZ2JWL3069110,fiat,19192.61,2/1/2025,17:25:15,6
ECMRSEQX0Z172904,crypto,9882.31,15/2/2025,8:38:00,6
6DWRKKQ4HJ945712,fiat,9042.75,27/2/2025,2:20:45,6
Z5CCNEE08G099418,fiat,58633.31,2/4/2025,4:16:02,6
6JBXCU3RRT347977,fiat,21496.66,2/6/2025,20:34:32,6
5EU7GPD6CC500699,fiat,48581.61,17/6/2025,8:49:58,6
TN5Y0NHD2G719312,crypto,57639.3,3/2/2021,23:09:00,7
ORIBYN0PPB481233,fiat,69998.81,3/2/2021,23:52:58,7
4NVU9PCC50495145,crypto,22610.25,4/2/2021,0:06:03,7
X6AXN8BAW5230308,crypto,53253.83,4/2/2021,2:32:38,7
77NHLM95DB201531,fiat,73366.47,4/2/2021,2:45:04,7
OCKKDYQ982701719,crypto,50438.69,4/2/2021,4:04:55,7
6D86RXQVCX733140,fiat,7588.53,4/2/2021,5:12:07,7
WXI9M7W9R0467482,crypto,82771.94,4/2/2021,8:47:44,7
P82YJP7RC4094502,fiat,40340.48,4/2/2021,9:57:15,7
VDER9BXIJU520103,crypto,45679.74,4/2/2021,11:13:00,7
F45IUXC9UO035563,crypto,57028.66,4/2/2021,11:45:41,7
G4RI7ZA7A3097655,crypto,50450.77,4/2/2021,12:08:03,7
BFJBJLHCH7493595,crypto,32514.31,4/2/2021,13:33:18,7
2FQHK2FIXB658659,fiat,66234.58,4/2/2021,16:18:23,7
NCJ2SOY1AC992002,fiat,69102,4/2/2021,17:42:54,7
WRUY1KTKHF062157,crypto,43146.47,4/2/2021,18:46:45,7
C9YR30J2LW136264,crypto,14484.36,4/2/2021,19:01:37,7
WDKJUM0A5H166591,fiat,5562.87,5/2/2021,0:21:35,7
K5467H3H0C243831,fiat,82362.62,16/3/2021,0:47:10,7
SEXFJIYAR9807001,crypto,78076.07,17/4/2021,17:43:07,7
KRHTT2BIBM792963,crypto,9514.69,26/4/2021,13:57:06,7
TC09CHXK80305955,fiat,39039.29,14/5/2021,2:16:52,7
HCRZ3QH4FE359850,crypto,18330.84,14/5/2021,21:48:39,7
KN9X35U3KF475732,fiat,32112.05,20/5/2021,3:25:17,7
64ZZRNOWUD657473,fiat,85339.1,11/6/2021,23:14:04,7
T020QG7N6D781822,crypto,23309.21,2/7/2021,20:43:30,7
A9BI6GJHTD320256,crypto,30642.3,21/7/2021,1:25:31,7
FHWTDZA98E297087,fiat,30612.36,26/7/2021,4:57:41,7
6382CW0R7B579454,fiat,87403.61,26/7/2021,12:04:07,7
DY4O1GIOT6082992,fiat,78107.71,8/8/2021,0:50:33,7
FK263AVMCA706770,fiat,37393.2,29/8/2021,6:13:40,7
9AGXMVHSRP373736,fiat,14626.41,2/9/2021,4:07:50,7
I5HA73FHEZ235633,fiat,9623.83,2/9/2021,13:59:50,7
3974907E0E403446,crypto,78483.95,8/9/2021,2:28:01,7
8VZV6PEWSI106589,crypto,23542.1,10/9/2021,4:16:51,7
DTSQWJA7IX231256,crypto,21891.73,14/9/2021,12:02:15,7
2FX8RGW5CK422595,fiat,85812.67,11/10/2021,0:31:12,7
LQXRHM7RXJ593724,crypto,37056.56,19/10/2021,7:41:11,7
T1FGB3DYG8393517,fiat,72614.03,21/10/2021,23:26:43,7
VCJKM8NHBZ618572,crypto,43725.87,6/11/2021,10:30:59,7
FBJJHO0N6K318311,crypto,81397.97,14/11/2021,14:38:59,7
N36HG7VVNM457704,crypto,71478.8,16/11/2021,9:21:17,7
31FTU8FP6U763068,fiat,28818.8,21/11/2021,4:34:53,7
U16FKIR7B4842208,fiat,77261.5,6/12/2021,8:50:35,7
T6WEHWLLR1336184,fiat,28443.99,8/1/2022,13:41:00,7
45BABDQIHQ071683,crypto,14357.28,8/2/2022,15:18:19,7
W6BLQOSWEC609638,fiat,8176.06,12/2/2022,1:52:49,7
H4N6B5FKJD715788,crypto,13738.7,31/3/2022,19:30:37,7
R4SR70K4O5052934,fiat,12139.58,11/5/2022,8:25:12,7
VFHV57OW16746974,fiat,35439.7,17/5/2022,12:31:08,7
LGZJC5MKKL083595,fiat,20850.08,19/5/2022,9:49:15,7
W0LL7OMDS8392402,fiat,25918.95,18/6/2022,15:39:22,7
KB7J1LVF8G717523,crypto,2911.33,11/7/2022,15:39:36,7
X3HKWH8PK9432716,crypto,58538.04,13/7/2022,5:43:29,7
V14WP0FA1E923469,crypto,14256.87,22/7/2022,8:12:24,7
N5KEP7WSY2323143,crypto,15436.77,13/8/2022,16:00:37,7
Y4X745D77J717365,fiat,83910.61,15/8/2022,20:09:19,7
E048ZDXAVF802909,crypto,65564.98,14/11/2022,17:40:11,7
NLTZ6GO6QF040053,fiat,85786.75,25/11/2022,23:04:46,7
7XM3XYA9I2552511,crypto,57868.24,26/11/2022,4:18:45,7
QS94F9EXP5577725,fiat,312.71,12/12/2022,23:55:47,7
SCOK0BY2JN630890,crypto,23718.42,29/12/2022,19:31:03,7
QET245V23H702865,fiat,15042.86,7/1/2023,17:52:55,7
NPPBBCQFJE683809,fiat,26723.03,24/1/2023,21:10:10,7
SIUN51JA4E934995,crypto,8153.59,13/2/2023,11:53:31,7
VUYUBA8ASL701377,fiat,24437.47,15/2/2023,1:46:09,7
G7BT8PPN4E900596,crypto,41060.34,15/2/2023,8:27:54,7
V3B3LF9EL0132638,crypto,9147.47,24/2/2023,18:54:05,7
86D1ENJKGF360606,fiat,2214.39,12/3/2023,1:54:06,7
U90HPU28XA042888,fiat,6973.11,15/3/2023,5:55:27,7
JGPTCB1E9I500709,fiat,81552.56,28/3/2023,16:51:42,7
ZQKIM50UZC949517,fiat,32936.82,20/4/2023,0:30:51,7
4V2CQE5LCH462892,crypto,88617.01,27/4/2023,4:19:34,7
OIKSG3OAH4022909,crypto,45327.91,8/5/2023,2:34:52,7
WF3ANMKON4529229,fiat,72849.73,16/5/2023,22:56:25,7
UZA205B2I3966215,fiat,75800.28,19/5/2023,20:34:41,7
XK0RRXXKQ3350554,crypto,13857.64,15/7/2023,22:41:44,7
EPVS02PR0A963413,fiat,37507.05,25/8/2023,9:12:26,7
7Y4J5YYYWZ584441,crypto,10666.67,30/8/2023,5:36:11,7
DX0T212Y0R651764,fiat,54537.15,3/9/2023,9:58:23,7
ASN8215PBX556509,fiat,66141.59,21/9/2023,10:30:27,7
GM0SC879MM982483,fiat,52568.21,26/9/2023,1:34:16,7
D5W1DHXB19172816,crypto,49900.36,28/10/2023,23:11:20,7
RF08HG16O7661787,fiat,17603.81,29/11/2023,21:52:33,7
PZEA9OQ01C904886,crypto,42316.49,3/12/2023,10:49:51,7
2VWSBGO1B6635994,crypto,63442.5,9/12/2023,11:16:06,7
885RTTYM0C040966,fiat,87628.36,22/12/2023,12:59:27,7
LRSH9DUN4A780450,crypto,84835.96,25/12/2023,9:00:00,7
JWFEAV5AQT019779,fiat,43694.87,29/12/2023,6:08:27,7
071WZPJBEW018368,fiat,22749.27,30/12/2023,2:56:35,7
9P0FJMRPIB890424,crypto,7994.25,11/1/2024,17:44:33,7
78U7VS3DVM310114,crypto,49906.57,16/3/2024,4:50:40,7
9YJHUVE76C606066,fiat,17866,9/4/2024,7:44:13,7
NSKCSWM7L9996116,fiat,61847.4,15/5/2024,21:02:18,7
3PHH83EZR5378069,crypto,52984.14,20/5/2024,12:00:37,7
CHG4YMZ6TZ136812,crypto,33709.57,27/5/2024,8:55:20,7
9KQV9971FE583063,crypto,12259.63,16/6/2024,9:27:30,7
XQYKYSE54V333608,fiat,14035.79,17/6/2024,8:37:27,7
ERF1BREL9K169559,fiat,51759.03,19/7/2024,11:17:32,7
SGCFAU6HD5428947,crypto,73916.83,25/7/2024,8:23:25,7
66UJH3T7ET309987,crypto,6120.61,9/8/2024,12:45:47,7
ERA10PM8HS361200,crypto,37946.62,19/8/2024,19:02:20,7
K5YR83WU02460191,fiat,73590.47,21/8/2024,22:02:35,7
VHANXOOSAN604882,fiat,11291.05,27/9/2024,14:09:02,7
MF55LSL83E068094,crypto,56918.23,31/10/2024,6:11:36,7
9BI7EU65CM926008,fiat,83385.43,1/11/2024,10:35:42,7
MUQMQ4V42E949548,fiat,693.73,21/11/2024,14:08:23,7
I63ESXV79P177555,crypto,42270.65,10/1/2025,13:07:01,7
8T66MLPJRS790623,crypto,8803.48,6/2/2025,23:49:01,7
ECVHROZKPW921447,fiat,61799.61,7/2/2025,8:48:02,7
IBDLHCYDP1339782,crypto,65812.96,9/3/2025,12:33:13,7
IBS6CH8DTY993715,fiat,89974.52,6/4/2025,8:54:47,7
C7G6KCCFS3781655,crypto,85522.09,19/4/2025,7:27:46,7
MSXX0UNG3H793731,fiat,23051.33,21/4/2025,17:28:14,7
YUP42Y69P3132660,crypto,74826.98,22/5/2025,14:45:43,7
F3WKL0QP5M996083,crypto,53505.32,24/5/2025,13:47:08,7
7WKY5SVM6Y482668,crypto,81180.47,21/6/2025,11:26:19,7
F1W96WZCTQ415611,crypto,35211.77,20/12/2024,2:35:16,8
BZWX1MMLFS676943,crypto,56967.87,20/12/2024,2:49:02,8
GTJVUCZ9EE852495,crypto,16920.91,20/12/2024,3:09:01,8
7VMTKMSD5G432387,fiat,52627.44,20/12/2024,3:10:13,8
42YV7NZTYE746027,crypto,62659.35,20/12/2024,3:12:58,8
NF0M7NSLA5320558,crypto,23153.01,20/12/2024,3:14:50,8
3IE21KGUOC735597,fiat,60030.4,20/12/2024,3:25:00,8
YUAISV5YYD276487,crypto,74121.07,20/12/2024,3:26:36,8
WYKE0HECZD436628,crypto,37127.28,20/12/2024,3:42:49,8
PL4HAWFLAV337850,fiat,18992.88,20/12/2024,4:34:21,8
EKKATQPEOP033484,crypto,7796.83,20/12/2024,4:43:45,8
ZVDCBSISCD728180,fiat,22446.07,20/12/2024,4:45:21,8
IPH1F739GL498678,crypto,72479.7,20/12/2024,5:00:09,8
1RCK3V6HZZ549563,crypto,7466.33,20/12/2024,5:29:04,8
ALZ4TPHLL9320549,crypto,41447.33,20/12/2024,5:41:43,8
SY13ODC26T216038,fiat,61354.45,20/12/2024,5:43:51,8
N9FRENYYDN267299,crypto,5943.14,20/12/2024,6:02:18,8
AYF2GSUHXH336031,crypto,51534.23,20/12/2024,6:10:53,8
RJ5J2TK2AY740116,fiat,27272.82,20/12/2024,6:21:02,8
I0S2TUR8WV818710,crypto,52685.78,20/12/2024,6:27:01,8
OW67A0N9IJ601398,fiat,36677.03,20/12/2024,7:04:24,8
CACFVY0MON890194,crypto,49461.85,20/12/2024,7:06:01,8
9DM3LQY70D279233,fiat,30765.94,20/12/2024,7:09:09,8
3OFBVD7UU4101330,crypto,66288.36,20/12/2024,7:49:41,8
8PODEJR58X848008,crypto,8007.44,20/12/2024,8:00:01,8
YBJN32XHY5365215,fiat,66708.61,20/12/2024,8:00:18,8
ZY3RWD14MJ910676,fiat,12806.35,20/12/2024,8:22:29,8
U2PS6N0S0D104316,fiat,56423.15,20/12/2024,8:24:34,8
1EA6W551OP016746,fiat,37488.03,20/12/2024,9:28:40,8
6FAY448RR6644538,crypto,58941.36,20/12/2024,9:32:45,8
9OM0IL6ZY4702357,crypto,73436.57,20/12/2024,9:46:39,8
SHS48L03WT129712,fiat,2152.93,20/12/2024,11:47:52,8
05ID6IL7WP163661,crypto,69147.25,20/12/2024,11:48:20,8
XGBMO4SQ4I152555,fiat,42190.26,20/12/2024,12:24:42,8
A6JPRCD5Q6001091,fiat,19676.42,20/12/2024,12:27:00,8
4WMG00NOJJ871379,fiat,65568.8,20/12/2024,13:11:10,8
EKQHU90FSI156888,crypto,25257.82,20/12/2024,13:20:24,8
R2H4WEVRLM580931,crypto,34731.99,20/12/2024,13:40:57,8
PTX4J8R5Y5275433,fiat,27603.2,20/12/2024,14:02:14,8
NR5FN0HEK3197358,fiat,67652.48,20/12/2024,14:04:45,8
OAB3B3P4W0826695,fiat,58760.66,20/12/2024,14:26:13,8
M57BZ7NSID866959,fiat,38007.68,20/12/2024,14:27:30,8
F5VFVVC2P2643132,fiat,59228.43,20/12/2024,14:30:50,8
DFSSLWKSYB099376,fiat,5867.14,20/12/2024,14:50:10,8
WGVP8L0K2H426457,fiat,19306.69,20/12/2024,14:55:19,8
94QNU72QHC374450,crypto,74254.59,20/12/2024,15:06:11,8
JYZ1G07A1A674999,crypto,35062.29,20/12/2024,15:45:40,8
9XF5E67IVS834282,crypto,4560.8,20/12/2024,15:48:12,8
6M7PGD6JMK101690,fiat,32952.98,20/12/2024,15:55:09,8
QQMBTIAWQC969213,fiat,57262.66,20/12/2024,16:09:46,8
SAWS2IDCZ2323161,crypto,2642.67,20/12/2024,16:12:55,8
VU04QM3PKF033010,crypto,54413.84,20/12/2024,16:15:58,8
A7CWDHZIMU750758,fiat,28056.78,20/12/2024,16:25:28,8
5IZ0KN4UDH969624,fiat,34010.39,20/12/2024,16:37:39,8
HLD3KEB47T268284,fiat,28536.75,20/12/2024,17:28:33,8
V4BZM47MEC736162,fiat,39840.35,20/12/2024,19:00:50,8
P1CWK6A054002559,crypto,35873.12,20/12/2024,19:01:52,8
WRXZ0UIWIX395302,crypto,62418.82,20/12/2024,19:15:08,8
KAWWTPWQBT377595,crypto,2365.79,20/12/2024,19:25:23,8
N50KROQ1S5252116,crypto,17667.61,20/12/2024,19:49:08,8
1QKWWUT3G2299730,crypto,1672.59,20/12/2024,20:37:11,8
2WUIHSTTJI553203,fiat,61177.4,20/12/2024,21:25:48,8
41QN8430QK861687,crypto,40576.59,20/12/2024,23:28:34,8
C6BKG81U1E842830,fiat,26513.5,20/12/2024,23:39:27,8
6PU8FICC03220657,fiat,53595.38,21/12/2024,0:01:57,8
4RYFB97N3V043073,fiat,16453.36,21/12/2024,0:07:47,8
E4XJRUTR0L931021,crypto,70204.79,21/12/2024,0:57:17,8
5QBRLHVFXG253975,crypto,38431.34,21/12/2024,1:08:39,8
J5E40MEVT9907504,crypto,20751.8,21/12/2024,1:17:18,8
2AZIY4QW7V247716,crypto,52765.54,21/12/2024,1:19:06,8
DY9VG5H4U4805337,fiat,60048.97,21/12/2024,1:32:33,8
TL785EPXDZ504960,fiat,53110.59,21/12/2024,1:34:17,8
6KXODIO1EU503731,crypto,55293.54,21/12/2024,1:38:07,8
B098ALSQEM472423,fiat,35783.57,21/12/2024,1:55:10,8
